Puntos
84.20133332626386
105.31571996604002
95.43370444542155
137.98342807230836
197.7478576274356
90.56055748095716
96.09733123795804
146.54632647965113
124.4495289876285
181.0014544140637
110.95026764649228
190.1191942176643
84.47142880402572
147.68079849101017
149.3696187951031
79.10664093456099
184.66680150578767
95.80683191021188
83.57354298156145
115.98016240429348
104.506328689894
112.33309924353742
105.89610093873326
113.55640407836252
154.10601223423535
148.99542193930557
78.6555429693878
83.98621117415449
83.76383977903568
94.68043027734448
117.88772224001946
133.69763417126367
90.12426806050652
202.83397762290136
110.3776098876943
152.1728169007877
83.71817847814586
120.2568700869594
128.46016042169902
175.21313146779983
119.8994492319988
90.13815558098084
78.59173686208916
212.8770931683016
100.57621848035228
96.37757089902227
100.56384446147472
91.02097855006012
89.40379485822659
107.54721499682856
96.71839833752657
86.04029769599609
165.87471860269537
85.05930791661159
104.18907394119329
84.02223821688847
83.50446513261541
84.05021816250348
83.6962566321427
100.4968352989932
83.67536102267007
131.83218452435972
163.81152142670825
149.71336881126274
152.0650168477501
110.70640866003298
78.43737573054193
112.07416697643092
90.01072923968034
101.27503664881743
144.21313681469246
89.76774825748396
107.3417408474866
78.65530402207287
90.06489518784622
73.6279428100893
125.55884825456022
78.37717050064502
84.67571380507147
118.06643724110296
199.9312472625089
83.72174104116266
89.54742227094906
78.4371571078077
83.48326078688669
133.53181176992194
89.08422149148308
83.6212735820192
83.24027287909806
96.01781980915256
101.81912495911956
78.52577369401851
111.5102120517128
242.3431068495262
83.63759845042885
83.37992685265301
112.69924810929336
159.18987770198382
94.43611824351456
95.38261519545694
104.47863497317624
106.82865368446372
88.91327999619949
181.42767814592423
89.77315811976871
99.04393820612758
84.14897675216355
84.74604591435599
157.31360496645163
94.53036436034968
184.4609717484209
180.2670362696187
117.9196700336918
126.16380617734018
89.57987101279045
140.3329820346516
157.8805682744703
100.6101629017514
83.48049988633662
204.7518762532512
95.55031738824138
119.4987373492828
162.19845359456795
137.97662074476554
137.15362020553366
116.78708848549915
84.14758490657475
106.8721378316843
160.74259376305596
173.61713472484428
101.2679699399524
94.96877223779695
234.01163128489816
140.55413807338755
157.41121008780738
108.42072437991516
149.98601374289504
198.1057985742653
96.6495462478723
180.82096954033835
78.61667036639491
85.34046554210177
117.43937548427132
78.36396478471372
89.24336211682726
100.7614843970817
83.870529587724
190.2941555542704
127.50618729991196
78.7668708886746
83.61956815442359
89.67454717684767
124.6811613730057
89.87253712554777
83.78847419153279
78.73844360650185
150.22357019456055
90.3056732497878
222.8789650144036
136.71680869030376
116.45753143778
112.68824019896934
100.40918310478332
83.67799318047122
118.511672925158
166.86095458772712
78.39224943146064
113.43699710580997
108.20647846102496
164.99647921036436
83.62327824130887
95.115838770515
110.73589779204316
88.09007603290932
153.02186359842685
162.6922576539392
148.60535474305755
85.04762469066952
100.37498841512114
83.55737885082948
89.66816709207428
189.54853035952647
121.36445969410056
89.77984524497802
89.82216375496405
78.52250239130902
134.71472284843972
83.42962569871429
96.50172684290122
184.089262717309
131.50338597456937
95.2707658975744
111.42249900361672
83.74869967408593
163.60464409493176
84.26192102405513
134.92157975622874
228.85687883971468
101.76497907673084
89.91273964131665
140.405260553531
95.9471900806481
133.99159001110488
106.36221837240969
90.39578707130026
89.88252238058546
317.5125262887596
390.2225653625242
297.13228570635204
251.12044065820203
149.0081443396805
324.69946658070194
258.0982107438964
290.0406164079058
302.97570765673515
275.284281969315
267.97175417017286
244.45197126899103
265.1670769659995
234.1888042205772
245.1608083250756
243.47222516840188
240.06221091169016
161.9571076636399
207.2901192946196
183.43294095022307
72.69145247217725
251.6781293864361
227.8110692465717
221.89802210104423
271.6543732677799
308.70236749362584
260.5981062259468
365.18629608627134
262.82651003330307
224.4106124862836
246.1705264536624
163.2602067211105
203.02581345218505
175.90743097828124
277.7799288621805
228.62076116386228
268.7173866736001
295.78190474720253
248.37399149514025
385.9193250034203
408.9027276992253
312.89209756387555
340.1443982010486
414.1079290592481
320.8559164403613
327.0306801596114
353.3843504325879
400.96539811146505
640.3902599437616
400.1269638758967
355.3226564960396
454.331648791274
