Puntos
-7.454868309670671
-102.79395923388952
-81.67594076194594
0.2324835249831296
-12.934201864458316
-2.739410574713256
-4.271737420270838
-98.6801173034397
1.929176126489415
-17.37490362128149
-102.26048603128253
-1.475837467763958
2.4911347269490385
2.6405946196628087
-3.032151023016934
-106.78732590318825
0.620010684242675
-18.035933825052343
-9.208328041480549
-18.060446832976297
-2.4379785760287205
-108.38983356102852
-20.232933819708563
-4.274029090455109
-6.908029917641228
-3.828400316697236
1.4312778969408646
2.858561014424987
-3.859210130235181
-1.826710240976404
0.1116469400240691
-0.9035045465715228
-0.3161319614102426
-102.11126524571893
-1.889234249350924
-104.83968245138628
-97.3698667197252
-5.056852392530127
-4.67329563274371
-165.25651755404164
-1.7667230088517982
-5.711088521014792
-0.7408444057499164
-8.417181885736364
-6.941023378579525
-7.723928719907684
-4.628786011671939
-9.692719155971544
-6.138471856970514
-11.637020695951316
-14.84614149247038
-11.182265201294284
-10.558240762027038
-12.259081640982313
-11.561045441216356
-18.80626875502196
-9.398730919693444
-14.5572808666567
-13.782593065639896
-11.34117321316466
-17.308444301539414
-9.745512381596798
-5.327805708832025
-9.924460798752
-12.241024305324324
-9.287004566988283
-11.02618439082928
-13.643755332218037
-9.574750635378097
-7.668345773237005
-3.8131344860639778
-9.994457942045232
-2.796641353680956
-8.226816855128272
-9.94338096955724
-10.639361852496874
-10.374230418894085
-11.048002200862012
-8.74858319418297
-5.0643956861417445
-7.224929493904717
-9.517955851536584
-12.156390881206985
-7.009080858845926
-9.85108695770482
-9.327990897854685
-7.81469162434402
-7.561789730085705
-10.109570754910848
-8.436928086408583
-6.970951473463436
-9.853614393856075
-9.550918360763424
-7.574255064041219
-8.068392123436578
-7.037451644691819
-9.00396353363466
-9.20079407760214
-9.215973086608132
-12.332304321552936
-9.897751805924493
-8.56415590111288
-7.251934220468891
-8.517194001710582
-9.04218593557931
-9.111840782331328
0.2150717088818583
-11.363287753078902
-8.008120999826415
-9.466086075294808
-4.412570817286649
-8.664116601713506
-8.12545616747331
-9.041703251067789
-9.517945322206348
-9.961947367056966
-8.795531689058047
-4.948553621103209
-3.976539781658444
-9.164204184317502
-9.172156972355731
-9.903935871420488
-9.603885432126052
-10.0791014533904
-9.301086250118008
-9.274098514825608
-9.739278885413956
-10.19654650653768
-8.724424813799683
-7.727034014109113
-10.131306902036355
-10.058469455299452
-10.269969986675342
-12.190854288611373
-9.94368831657419
-11.191193883106642
-10.05880438093187
-11.06860745655866
-10.18381689336126
-10.621462690777816
-9.186134977406574
-10.092835517206296
-13.43791231464081
-13.24733966569096
-10.77749504423225
-12.819268710878086
-11.56477965747429
-7.842083575808275
-10.87178349006403
-10.953741767296076
-10.82209385273854
-10.480574256553991
-11.10802310999189
-11.081848889116
-9.666430460921925
-9.482912107121452
-10.44703994207226
-11.745425676480744
-12.613649196199482
-11.36166645474291
-10.338345819133949
-9.663910249076228
-11.293138722921157
-12.186077846309672
-11.858939601935376
-9.95304480372905
-9.104148706311651
-7.863933009312561
-8.499114350497146
-9.66320469118997
-10.07021518352156
-9.755716604408798
-10.982219211867664
-9.662771515809888
-8.678100872303412
-10.218266073008232
-8.251094589957837
-10.78550385980535
-8.565579704863296
-9.777596702949433
-8.913771655418378
-11.140892825566782
-8.519303537960162
-8.525340052660777
-7.646369366563151
-9.030183455374932
-10.231579899303709
-10.004321971801316
-11.247459313707452
-11.145279517986388
-12.589309603727733
-9.570104132372323
-12.157186626326384
-12.943256375084347
-13.461526492660994
-12.238870455597985
-8.739195858405607
-5.920554784230399
-6.465019173336673
-7.818061720676107
-6.345843274565774
-7.462356177498719
-7.68190932032484
-8.66058627927782
-5.021199852183972
-9.026830467485008
-6.294468128329828
-10.53331077237855
-7.624724279310457
-11.510287396205443
-7.727760033879103
-8.498165225037567
-10.043905703917314
-7.593884850747239
-9.935886325649708
-7.419726808251749
-8.417682639412293
-13.189391667440423
-12.014445132645925
-11.588821048733433
-15.174522568803845
-13.64712090635052
-14.60005186758643
-13.93804955456415
-13.931196524197228
-13.713887698332274
-14.108078595516933
-13.43396153503952
